timestamp,sensor_type,min_range,max_range,avg_range
0.24,laser,7.153725624084473,18.798999786376953,10.016521778973667
0.338,laser,7.161638259887695,18.794031143188477,10.016367048928231
0.438,laser,7.161922931671143,18.794513702392578,10.01858537124865
0.539,laser,7.169373035430908,18.803457260131836,10.017923611583132
0.639,laser,7.161963939666748,18.781173706054688,10.016894727042228
0.74,laser,7.164515972137451,18.808652877807617,10.016695503032569
0.839,laser,7.164116859436035,18.7928524017334,10.015571760408806
0.94,laser,7.156368255615234,18.789566040039062,10.017611243508078
1.04,laser,7.160812854766846,18.801393508911133,9.977793540663392
1.139,laser,7.157132625579834,18.788938522338867,9.97575924050717
1.24,laser,7.158877849578857,18.778059005737305,9.976285453971105
1.34,laser,7.161532878875732,18.81048011779785,9.977360543403917
1.44,laser,7.156179904937744,18.803030014038086,9.978533402654051
1.541,laser,7.160148620605469,18.78816032409668,9.976709555123598
1.6400000000000001,laser,7.165186882019043,18.79159164428711,9.977014738184804
1.7389999999999999,laser,7.154270172119141,18.8032169342041,9.975031219365942
1.8399999999999999,laser,7.167845249176025,18.80059814453125,9.976156354860494
1.94,laser,7.162750720977783,18.779029846191406,9.974839352469408
2.041,laser,7.1688456535339355,18.80046272277832,9.975869630129283
2.1390000000000002,laser,7.155447959899902,18.801864624023438,9.976588777003398
2.2439999999999998,laser,7.162484645843506,18.8106746673584,9.977708532610013
2.34,laser,7.161700248718262,18.806337356567383,9.977596042720416
2.439,laser,7.163941383361816,18.80795669555664,9.977978211322814
2.54,laser,7.167726516723633,18.795921325683594,9.975000596228446
2.64,laser,7.163359642028809,18.817880630493164,9.976342190312975
2.74,laser,7.164127349853516,18.830549240112305,9.978549567797712
2.84,laser,7.1598734855651855,18.24930191040039,9.914523403461162
2.94,laser,7.18728494644165,18.67881202697754,9.961626547619812
3.039,laser,7.185532569885254,18.351320266723633,9.938778396781164
3.1390000000000002,laser,7.1921467781066895,18.31900405883789,9.940065167500423
3.25,laser,7.193101406097412,18.616928100585938,9.96909995903646
3.341,laser,7.185943126678467,17.38786506652832,9.98627523909834
