timestamp,sensor_type,min_range,max_range,avg_range
0.36,laser,7.16534948348999,18.79707145690918,10.016731959400754
0.458,laser,7.167044639587402,18.789127349853516,10.01703108440746
0.562,laser,7.162266254425049,18.79956817626953,10.017099485252842
0.659,laser,7.169064998626709,18.797630310058594,10.015779383254774
0.758,laser,7.166650772094727,18.788572311401367,10.016663005857756
0.859,laser,7.16873025894165,18.80027198791504,10.018562667297594
0.959,laser,7.160093307495117,18.80514907836914,10.017942157658664
1.058,laser,7.162147521972656,18.79401969909668,10.0161682584069
1.16,laser,7.146662712097168,18.782699584960938,9.974797150560917
1.258,laser,7.159879207611084,18.7923583984375,9.976058625082933
1.358,laser,7.154034614562988,18.804283142089844,9.976631106311128
1.458,laser,7.161149024963379,18.802961349487305,9.975812802787955
1.5590000000000002,laser,7.167457103729248,18.795942306518555,9.975591364707656
1.659,laser,7.156612396240234,18.798906326293945,9.975058642962507
1.759,laser,7.1646037101745605,18.792757034301758,9.976166958117304
1.858,laser,7.162142276763916,18.784738540649414,9.976849989126658
1.958,laser,7.161510467529297,18.787919998168945,9.977626338259864
2.058,laser,7.161558628082275,18.815763473510742,9.975352771409595
2.159,laser,7.162046909332275,18.79059600830078,9.976039180318818
2.259,laser,7.166211128234863,18.791391372680664,9.97626929974738
2.359,laser,7.154993534088135,18.787921905517578,9.9767976971983
2.46,laser,7.164974689483643,18.823192596435547,9.977079653557931
2.559,laser,7.166411399841309,18.798566818237305,9.97707773892934
2.66,laser,7.160576343536377,18.80570411682129,9.976293188925007
2.758,laser,7.152848243713379,18.791006088256836,9.976023404652835
2.859,laser,7.171286582946777,18.810609817504883,9.97507297719708
2.958,laser,7.160919189453125,18.853721618652344,9.978173907476528
3.058,laser,7.155555725097656,18.192930221557617,9.91158467072707
3.158,laser,7.165921211242676,18.377552032470703,9.930801489880977
3.258,laser,7.1829047203063965,18.57510757446289,9.957816324735942
3.359,laser,7.190827369689941,18.735843658447266,10.022546149392165
3.459,laser,7.204994201660156,18.410614013671875,9.960734641913211
3.558,laser,7.191173076629639,19.04677391052246,10.042243665723658
3.658,laser,7.199670314788818,19.130956649780273,10.046374360127235
3.758,laser,7.209270477294922,18.8118953704834,9.983557665258422
3.858,laser,7.182896137237549,19.138425827026367,9.996005936672812
3.959,laser,7.210968494415283,18.34821128845215,9.99657488230503
4.058,laser,7.191997528076172,18.788448333740234,9.980671029341849
4.158,laser,7.191996097564697,18.632068634033203,10.030838890509171
4.26,laser,7.184315204620361,18.653223037719727,10.003412246704102
4.373,laser,7.1800947189331055,18.997440338134766,9.982848694449977
4.459,laser,7.171347141265869,17.537410736083984,9.980889639460054
4.558,laser,7.144052505493164,18.624391555786133,10.006334308394813
4.658,laser,7.11564302444458,18.63566780090332,9.951064761005231
4.76,laser,7.067324638366699,18.047948837280273,9.934793821021692
4.859,laser,7.010039329528809,18.618675231933594,9.888304197698607
4.958,laser,6.966919898986816,17.31849479675293,9.796433804585384
5.058,laser,6.926356792449951,18.8893985748291,9.848081595862089
5.159,laser,6.8625335693359375,17.574413299560547,9.792908932223465
