timestamp,sensor_type,min_range,max_range,avg_range
0.202,laser,7.166744232177734,18.800086975097656,10.017001054503702
0.302,laser,7.1623640060424805,18.797531127929688,10.016665162462177
0.403,laser,7.170434474945068,18.814979553222656,10.017831220771328
0.502,laser,7.166123867034912,18.79174041748047,10.018569776506135
0.602,laser,7.174645900726318,18.81420135498047,10.017738613215359
0.701,laser,7.161515235900879,18.799785614013672,10.017487475366304
0.802,laser,7.157989978790283,18.789295196533203,10.017806764804956
0.903,laser,7.1612229347229,18.811649322509766,10.01736558567394
1.002,laser,7.169795989990234,18.790536880493164,9.976707644134988
1.101,laser,7.156213760375977,18.795103073120117,9.974984070726933
1.202,laser,7.155377388000488,18.813268661499023,9.975554928524804
1.301,laser,7.159149646759033,18.802352905273438,9.97742535685765
1.4020000000000001,laser,7.159844875335693,18.796709060668945,9.975692683503828
1.501,laser,7.173253059387207,18.807401657104492,9.977122386903254
1.601,laser,7.171356201171875,18.801654815673828,9.977034350387923
1.701,laser,7.15678071975708,18.76744842529297,9.978094170111737
1.8010000000000002,laser,7.164209365844727,18.776775360107422,9.97626960186558
1.901,laser,7.168628692626953,18.80466079711914,9.975640133137011
2.001,laser,7.160089015960693,18.79348373413086,9.975099043081736
2.101,laser,7.168699264526367,18.79046630859375,9.975974836422287
2.202,laser,7.163778305053711,18.78437042236328,9.976832564550502
2.303,laser,7.1595659255981445,18.783384323120117,9.975799138309391
2.401,laser,7.16313362121582,18.7890625,9.977239728883932
2.501,laser,7.170848846435547,18.795116424560547,9.976525445020835
2.601,laser,7.157154560089111,18.78902816772461,9.97482468699681
2.701,laser,7.1678056716918945,18.80147361755371,9.976630902472342
2.801,laser,7.15397310256958,18.77597999572754,9.975445088539415
2.901,laser,7.157994747161865,18.799518585205078,9.975487607126018
3.001,laser,7.160297870635986,18.80219268798828,9.974494373525372
3.101,laser,7.151358127593994,18.800981521606445,9.977426525290685
3.201,laser,7.163876056671143,18.79935073852539,9.976127704591242
3.301,laser,7.17172384262085,18.800981521606445,9.975877667201384
3.401,laser,7.150456428527832,18.790451049804688,9.976810378882721
3.503,laser,7.159774303436279,18.78399658203125,9.974919581231271
3.6029999999999998,laser,7.156489372253418,18.811838150024414,9.975084952725709
3.703,laser,7.161434173583984,18.77750587463379,9.975526824252295
3.802,laser,7.16317892074585,18.79483985900879,9.975910809203869
3.902,laser,7.158573150634766,18.813426971435547,9.975573201215903
4.002,laser,7.170258045196533,18.796632766723633,9.97452430506699
4.101,laser,7.160945415496826,18.794681549072266,9.973936506810078
4.201,laser,7.166998386383057,18.805801391601562,9.977151102692117
4.301,laser,7.159260272979736,18.788776397705078,9.977603071518526
4.4030000000000005,laser,7.149384498596191,18.79528045654297,9.975089571858181
4.501,laser,7.169400691986084,18.796083450317383,9.975658260228979
4.601,laser,7.15163516998291,18.79819107055664,9.975728762968807
4.701,laser,7.164297580718994,18.793079376220703,9.974390888942107
4.801,laser,7.152127265930176,18.790605545043945,9.975322646949127
4.901,laser,7.1716132164001465,18.77618408203125,9.975880568264095
5.001,laser,7.166829586029053,18.800899505615234,9.974765209751276
5.102,laser,7.163104057312012,18.797992706298828,9.975771252435582
5.203,laser,7.154921531677246,18.78541374206543,9.974380747962543
5.301,laser,7.167418956756592,18.790170669555664,9.976297622418585
5.402,laser,7.157888889312744,18.796781539916992,9.975906466709748
5.501,laser,7.161223888397217,18.790428161621094,9.975872225433816
5.602,laser,7.162169933319092,18.804723739624023,9.97755174418442
5.701,laser,7.16203498840332,18.802202224731445,9.975188608387954
5.802,laser,7.152070045471191,18.776248931884766,9.974754617414401
5.902,laser,7.152242660522461,18.792680740356445,9.974864752238034
6.003,laser,7.152604579925537,18.799354553222656,9.975089600978007
6.102,laser,7.151942253112793,18.786365509033203,9.9742958345486
6.201,laser,7.157459735870361,18.795255661010742,9.974383965703367
6.301,laser,7.159929275512695,18.798677444458008,9.975562015562566
6.401,laser,7.167548656463623,18.798545837402344,9.974198716287395
6.501,laser,7.1586079597473145,18.777135848999023,9.973494977441453
6.601,laser,7.150710105895996,18.795560836791992,9.975175577265615
6.702,laser,7.148841857910156,18.79298973083496,9.974350150304897
6.801,laser,7.162336826324463,18.771339416503906,9.97502028123113
6.902,laser,7.153539657592773,18.80303192138672,9.974544135668806
7.001,laser,7.159188747406006,18.80129623413086,9.975302208470934
7.101,laser,7.158351421356201,18.794754028320312,9.974727044578726
7.201,laser,7.155953884124756,18.779714584350586,9.974580728370725
7.302,laser,7.1635966300964355,18.7956485748291,9.974714588572962
7.402,laser,7.156054496765137,18.787071228027344,9.97317275928177
7.501,laser,7.170346736907959,18.79046058654785,9.973466581970682
7.601,laser,7.159869194030762,18.796966552734375,9.974460336088224
7.702,laser,7.158111095428467,18.795597076416016,9.973861876334853
7.801,laser,7.162095546722412,18.784015655517578,9.973822131411719
7.9030000000000005,laser,7.1504716873168945,18.782758712768555,9.97194349856777
8.002,laser,7.153617858886719,18.788745880126953,9.97454692025221
8.102,laser,7.1552276611328125,18.783918380737305,9.973447799682617
8.203,laser,7.170975685119629,18.805130004882812,9.97517522418772
8.301,laser,7.165450572967529,18.796571731567383,9.9720517879224
8.401,laser,7.163222789764404,18.768325805664062,9.97358529986316
8.501,laser,7.153609275817871,18.777475357055664,9.971621327727805
8.602,laser,7.1557698249816895,18.77712631225586,9.975221914189463
8.701,laser,7.156485080718994,18.79305648803711,9.97289869439511
8.801,laser,7.160914421081543,18.787717819213867,9.97192518583691
8.901,laser,7.156124591827393,18.778474807739258,9.97299640597278
9.001,laser,7.158023834228516,18.79313850402832,9.974175602425145
9.101,laser,7.1613593101501465,18.801959991455078,9.973077344530411
9.202,laser,7.1546549797058105,18.775251388549805,9.974410832383251
9.301,laser,7.153660774230957,18.777446746826172,9.973322005672308
9.401,laser,7.149807929992676,18.7746639251709,9.973047544028013
9.501,laser,7.145860195159912,18.78266716003418,9.973353032847397
9.602,laser,7.1577534675598145,18.779407501220703,9.973595393523006
