timestamp,sensor_type,min_range,max_range,avg_range
0.308,laser,7.164411544799805,18.794187545776367,10.016887440825954
0.406,laser,7.151534557342529,18.81497573852539,10.01719310428157
0.505,laser,7.163444519042969,18.806962966918945,10.017946987441093
0.605,laser,7.169335842132568,18.795011520385742,10.016268397822525
0.706,laser,7.159728050231934,18.812088012695312,10.017153364239316
0.806,laser,7.154149532318115,18.820714950561523,10.016021045771511
0.905,laser,7.164443492889404,18.81070899963379,10.016893567460956
1.0,laser,7.1623148918151855,18.791786193847656,10.015160383600177
1.107,laser,7.166223049163818,18.800283432006836,9.978184601732792
1.206,laser,7.161930084228516,18.811948776245117,9.977551948023207
1.307,laser,7.166857719421387,18.80181121826172,9.976882545092634
1.4060000000000001,laser,7.160826683044434,18.801342010498047,9.978558798782698
1.5070000000000001,laser,7.174125671386719,18.815908432006836,9.976810178683914
1.607,laser,7.157889366149902,18.806612014770508,9.977140444835634
1.708,laser,7.163113117218018,18.78972816467285,9.976304017860471
1.807,laser,7.157028675079346,18.76508903503418,9.975448524678937
1.907,laser,7.171543121337891,18.797325134277344,9.977500850007734
2.007,laser,7.170160293579102,18.785120010375977,9.976609179081807
2.107,laser,7.16142463684082,18.812631607055664,9.97716708947684
2.207,laser,7.161750793457031,18.807350158691406,9.975167216235445
2.307,laser,7.15280818939209,18.78995132446289,9.975329930545719
2.407,laser,7.160262584686279,18.79440689086914,9.975684278793917
2.5060000000000002,laser,7.1650495529174805,18.80316925048828,9.976316823304154
2.607,laser,7.166440963745117,18.78948402404785,9.974950513766922
2.707,laser,7.16013240814209,18.784564971923828,9.975597421631559
2.807,laser,7.165690898895264,18.789026260375977,9.975858524555468
2.906,laser,7.162692546844482,18.780742645263672,9.975961211983485
3.006,laser,7.155434608459473,18.802074432373047,9.975793412623515
3.106,laser,7.174310207366943,18.823246002197266,9.976371299219496
3.207,laser,7.170513153076172,18.795745849609375,9.975080373632998
3.307,laser,7.164099216461182,18.773168563842773,9.977547237891278
3.406,laser,7.164282321929932,18.780712127685547,9.975108681744292
3.507,laser,7.163056373596191,18.80620002746582,9.9748192015495
3.607,laser,7.154522895812988,18.79929542541504,9.976837049003775
3.706,laser,7.159493446350098,18.803632736206055,9.975494708723694
3.807,laser,7.163459300994873,18.805965423583984,9.975675502806219
3.906,laser,7.158987522125244,18.810564041137695,9.975426022333043
4.006,laser,7.136441230773926,18.804840087890625,9.975407986240533
4.106,laser,7.163975715637207,18.803707122802734,9.974963978046679
4.206,laser,7.161849021911621,18.788082122802734,9.975528265683705
4.306,laser,7.171580791473389,18.79877471923828,9.97550065280827
4.406,laser,7.146289825439453,18.79713249206543,9.976051727324041
4.506,laser,7.167501449584961,18.78554916381836,9.975003515491048
4.607,laser,7.146669864654541,18.800600051879883,9.9742031789008
4.7059999999999995,laser,7.160736083984375,18.80614471435547,9.974629915397585
4.807,laser,7.16486120223999,18.798246383666992,9.97462001465659
4.906,laser,7.152585506439209,18.804088592529297,9.975740032341644
5.006,laser,7.159463882446289,18.80431365966797,9.974687692773252
5.106,laser,7.157991409301758,18.78374481201172,9.974972146158
5.207,laser,7.1563568115234375,18.78043556213379,9.975065962958881
5.306,laser,7.1564555168151855,18.79083251953125,9.974381890915732
5.406,laser,7.162413597106934,18.814830780029297,9.975580943449764
5.506,laser,7.163990020751953,18.799734115600586,9.976221965469477
5.606,laser,7.158925533294678,18.78850555419922,9.974078582443354
5.7059999999999995,laser,7.154536247253418,18.79884910583496,9.975073199235757
5.806,laser,7.1580095291137695,18.784854888916016,9.974880826382236
5.906,laser,7.154721736907959,18.78882598876953,9.976679164944715
6.006,laser,7.1595964431762695,18.783855438232422,9.975961674260729
6.106,laser,7.156616687774658,18.791479110717773,9.975629562640009
6.206,laser,7.165409088134766,18.79410743713379,9.975548129045327
6.306,laser,7.15993595123291,18.800168991088867,9.973839741626769
6.407,laser,7.150511741638184,18.778173446655273,9.97474350456063
6.506,laser,7.15773344039917,18.799577713012695,9.975136982575627
6.606,laser,7.16500186920166,18.778512954711914,9.974954754341649
6.707,laser,7.155325412750244,18.777868270874023,9.973311730013549
6.806,laser,7.1488471031188965,18.78823471069336,9.974102118543087
6.906,laser,7.157236099243164,18.777969360351562,9.974948162340937
7.006,laser,7.13447904586792,18.781574249267578,9.974905982272315
7.106,laser,7.1666340827941895,18.79517364501953,9.974929114334456
7.206,laser,7.154011249542236,18.800386428833008,9.975055672740208
7.307,laser,7.154664516448975,18.781225204467773,9.974621408768282
7.407,laser,7.16450834274292,18.785362243652344,9.972806737623142
7.507,laser,7.1573991775512695,18.77787208557129,9.973457172626757
7.606,laser,7.152515888214111,18.785377502441406,9.974465814255575
7.7059999999999995,laser,7.146868705749512,18.783203125,9.973275577749005
7.806,laser,7.15181303024292,18.791471481323242,9.973449954549775
7.907,laser,7.1595001220703125,18.782094955444336,9.972846850184084
8.007,laser,7.154299259185791,18.791603088378906,9.974002863614613
8.106,laser,7.170440673828125,18.79267692565918,9.97346284371296
8.206,laser,7.159698009490967,18.801645278930664,9.973466702089965
