timestamp,sensor_type,min_range,max_range,avg_range
0.383,laser,7.16551399230957,18.78193473815918,10.016281785386981
0.481,laser,7.173668384552002,18.779409408569336,10.016752463398557
0.534,laser,7.158928394317627,18.807432174682617,10.01503638787703
0.68,laser,7.168830871582031,18.789810180664062,10.016660997361848
0.781,laser,7.155799388885498,18.801523208618164,10.017100019888444
0.881,laser,7.157634735107422,18.796947479248047,10.01588664632855
0.98,laser,7.16596794128418,18.812406539916992,10.015898809288487
1.08,laser,7.160566329956055,18.8011531829834,10.016671007329768
1.182,laser,7.160592079162598,18.787721633911133,9.977445711616342
1.2810000000000001,laser,7.156285762786865,18.80385971069336,9.976282527428546
1.38,laser,7.165343284606934,18.78104591369629,9.976929777451144
1.48,laser,7.161798477172852,18.795331954956055,9.976873648985652
1.58,laser,7.165350914001465,18.795602798461914,9.976726699421423
1.681,laser,7.160228252410889,18.795612335205078,9.975674316173292
1.78,laser,7.161223888397217,18.791786193847656,9.976177426694914
1.881,laser,7.1630024909973145,18.79277229309082,9.97631420979973
1.98,laser,7.166217803955078,18.786104202270508,9.97601502906275
2.08,laser,7.167248249053955,18.800655364990234,9.97712245606284
2.181,laser,7.1635422706604,18.795461654663086,9.976607104294173
2.2800000000000002,laser,7.167304039001465,18.79042625427246,9.976449773511813
2.3810000000000002,laser,7.167533874511719,18.787433624267578,9.976211471412018
2.48,laser,7.159661769866943,18.79414939880371,9.976363866383792
2.58,laser,7.1640095710754395,18.768678665161133,9.975879221472121
2.681,laser,7.167464256286621,18.808761596679688,9.97797415638698
2.7800000000000002,laser,7.165437698364258,18.784631729125977,9.976162695702707
2.88,laser,7.168241500854492,18.78975486755371,9.976476429072955
2.981,laser,7.160362243652344,18.80204200744629,9.974672393944427
3.08,laser,7.164914131164551,18.799020767211914,9.974916374410382
3.18,laser,7.155381679534912,18.795574188232422,9.97664236840401
3.281,laser,7.160882949829102,18.80548095703125,9.976742755365736
3.38,laser,7.163992881774902,18.80744743347168,9.976864119522444
3.482,laser,7.162364482879639,18.794401168823242,9.975528975479476
3.581,laser,7.1533074378967285,18.7890682220459,9.976585344503855
3.68,laser,7.162519931793213,18.797609329223633,9.974846028189623
3.7800000000000002,laser,7.166083812713623,18.800283432006836,9.976088804143076
3.8810000000000002,laser,7.15526819229126,18.79741668701172,9.975044953004094
3.981,laser,7.151179313659668,18.793113708496094,9.974257705775836
4.08,laser,7.162829875946045,18.790996551513672,9.975370086786402
4.18,laser,7.171690464019775,18.797779083251953,9.976338455695233
4.28,laser,7.171035289764404,18.779428482055664,9.97449463560381
4.38,laser,7.166438579559326,18.790178298950195,9.975198760287451
4.48,laser,7.160710334777832,18.79463768005371,9.97620551276753
4.5809999999999995,laser,7.168112754821777,18.7757511138916,9.975501435403606
4.68,laser,7.167891502380371,18.779144287109375,9.974412750651819
4.78,laser,7.164955139160156,18.79378318786621,9.975211139853673
4.88,laser,7.149260520935059,18.774290084838867,9.975686590180143
4.981,laser,7.16117525100708,18.795774459838867,9.975169746020368
5.08,laser,7.1469807624816895,18.79212188720703,9.975228225911847
5.18,laser,7.167098522186279,18.772340774536133,9.97517696409735
5.28,laser,7.166845798492432,18.800613403320312,9.974776275285327
5.381,laser,7.159276485443115,18.79239845275879,9.975097408731475
5.481,laser,7.160716533660889,18.793365478515625,9.976052517199335
5.5809999999999995,laser,7.15266227722168,18.805219650268555,9.974313612202652
5.68,laser,7.164994716644287,18.776416778564453,9.976282574748264
5.781,laser,7.168162822723389,18.795488357543945,9.975134212552137
5.881,laser,7.166179656982422,18.76295280456543,9.973793674061316
5.98,laser,7.155957221984863,18.789443969726562,9.975374229081714
6.08,laser,7.159255027770996,18.7833194732666,9.976082758139109
6.182,laser,7.15726375579834,18.797868728637695,9.97431589446905
6.28,laser,7.158967018127441,18.76802635192871,9.974627483892077
6.381,laser,7.15329122543335,18.769947052001953,9.975376176470109
6.481,laser,7.161208152770996,18.787052154541016,9.974522623397013
6.58,laser,7.143615245819092,18.801612854003906,9.974556806433291
6.681,laser,7.164058685302734,18.813976287841797,9.976748561131135
6.78,laser,7.1669416427612305,18.7847900390625,9.975389040153445
6.881,laser,7.162390232086182,18.79783821105957,9.974078000046825
6.98,laser,7.162590503692627,18.799095153808594,9.974641425008992
7.081,laser,7.149288654327393,18.79428482055664,9.97365768811175
7.18,laser,7.165644645690918,18.78490447998047,9.975171657008978
7.28,laser,7.1533894538879395,18.790586471557617,9.973080569551191
7.38,laser,7.16438627243042,18.7852783203125,9.972220843074886
7.48,laser,7.162426471710205,18.78519058227539,9.975302696228027
7.5809999999999995,laser,7.155655384063721,18.78246307373047,9.973738164392136
7.681,laser,7.156250953674316,18.780139923095703,9.97385584125082
7.781,laser,7.16579532623291,18.788267135620117,9.975076788254366
7.881,laser,7.155350208282471,18.799663543701172,9.973734713692702
7.98,laser,7.153419017791748,18.7952823638916,9.974278955969192
8.08,laser,7.149766445159912,18.77039909362793,9.973602189362504
8.18,laser,7.150821685791016,18.789386749267578,9.974016804731528
8.282,laser,7.1560187339782715,18.78487205505371,9.974615792281755
8.38,laser,7.1666083335876465,18.794200897216797,9.973036056256475
8.48,laser,7.1579670906066895,18.76685905456543,9.97289989558795
8.581,laser,7.163412570953369,18.77814292907715,9.973085567241407
8.681000000000001,laser,7.154331207275391,18.783004760742188,9.972888407816413
8.781,laser,7.166599273681641,18.807910919189453,9.972730825875551
8.881,laser,7.142437934875488,18.779081344604492,9.971586471295538
8.981,laser,7.15656852722168,18.777658462524414,9.972836865723588
9.081,laser,7.148199081420898,18.776845932006836,9.973328848831526
9.181,laser,7.161185264587402,18.77939796447754,9.973170837373225
9.28,laser,7.157800674438477,18.78607749938965,9.973221931748718
9.38,laser,7.160256862640381,18.786746978759766,9.972894981617236
9.48,laser,7.153916835784912,18.782011032104492,9.973304217098324
9.581,laser,7.157362937927246,18.78813362121582,9.97216502400755
9.68,laser,7.1462483406066895,18.784902572631836,9.97225759593585
9.78,laser,7.147260665893555,18.77530288696289,9.973184319852873
9.88,laser,7.1603102684021,18.77083969116211,9.972786313704862
9.981,laser,7.1545000076293945,18.788957595825195,9.973219831481234
10.08,laser,7.155343532562256,18.79058265686035,9.973331364056536
10.181,laser,7.163332462310791,18.776336669921875,9.973868213537084
10.281,laser,7.162153244018555,18.783727645874023,9.975111036810256
10.38,laser,7.164731502532959,18.769235610961914,9.973116437897428
10.482,laser,7.1596269607543945,18.776552200317383,9.972892819470122
10.58,laser,7.157348155975342,18.79051971435547,9.974179511761847
10.68,laser,7.150146007537842,18.803272247314453,9.973353833642625
10.781,laser,7.151576042175293,18.797929763793945,9.972222550224712
10.88,laser,7.152980327606201,18.782543182373047,9.972365655971847
10.981,laser,7.150236129760742,18.786306381225586,9.971486666730343
11.08,laser,7.148137092590332,18.78436279296875,9.971502904673569
11.18,laser,7.158052921295166,18.763259887695312,9.978784087932471
11.28,laser,7.164175033569336,18.780860900878906,9.977402192173582
11.38,laser,7.153496265411377,18.771297454833984,9.978190288399205
11.481,laser,7.157139301300049,18.76704978942871,9.979143612312548
11.58,laser,7.162653923034668,18.788936614990234,9.979178714029716
11.68,laser,7.15474796295166,18.782718658447266,9.978686874563044
11.78,laser,7.151216983795166,18.794208526611328,9.978270093599955
11.88,laser,7.156524181365967,18.781763076782227,9.97750573086016
11.98,laser,7.148800373077393,18.789663314819336,9.977750514492843
12.081,laser,7.146687030792236,18.77732276916504,9.978029110214926
12.18,laser,7.147868633270264,18.771678924560547,9.97830830559586
12.28,laser,7.15376615524292,18.774477005004883,9.978447766015023
12.38,laser,7.1546783447265625,18.79106903076172,9.9773160869425
12.48,laser,7.151095867156982,18.762832641601562,9.977194038304416
12.581,laser,7.15077018737793,18.777359008789062,9.977655432441018
12.68,laser,7.1545634269714355,18.785219192504883,9.977159901098771
12.78,laser,7.148033618927002,18.761579513549805,9.977187330072576
12.881,laser,7.136249542236328,18.778139114379883,9.978213628133139
12.98,laser,7.150775909423828,18.78976821899414,9.977869745456811
13.081,laser,7.1342058181762695,18.762880325317383,9.978076154535467
