timestamp,sensor_type,min_range,max_range,avg_range
0.358,laser,7.1697773933410645,18.819364547729492,10.016862833138669
0.454,laser,7.155892848968506,18.79391098022461,10.016073158293059
0.584,laser,7.166421413421631,18.78421974182129,10.018165454720005
0.653,laser,7.160470008850098,18.788827896118164,10.015940073764686
0.754,laser,7.162687301635742,18.798046112060547,10.015931700215194
0.853,laser,7.161954879760742,18.794029235839844,10.016990553249013
0.955,laser,7.157353401184082,18.795007705688477,10.01584432703076
1.053,laser,7.1642656326293945,18.7907657623291,10.017602234175712
1.155,laser,7.162723064422607,18.808547973632812,9.976381953436
1.254,laser,7.162470817565918,18.791555404663086,9.977987278508776
1.353,laser,7.163407802581787,18.766441345214844,9.976265292131265
1.453,laser,7.169536113739014,18.797388076782227,9.977689804921624
1.553,laser,7.164571762084961,18.78520393371582,9.976215173269956
1.653,laser,7.156222343444824,18.786359786987305,9.976661292651228
1.7530000000000001,laser,7.15925407409668,18.78850746154785,9.977002092900166
1.854,laser,7.157443523406982,18.783206939697266,9.977225361889555
1.955,laser,7.160035610198975,18.808582305908203,9.976193096801525
2.054,laser,7.167267322540283,18.786684036254883,9.979204869452323
2.154,laser,7.165011882781982,18.816736221313477,9.977577340511875
2.254,laser,7.143886089324951,18.807077407836914,9.976870769762812
2.354,laser,7.16536283493042,18.80305290222168,9.977283648862183
2.453,laser,7.1658830642700195,18.811124801635742,9.97627454495612
2.553,laser,7.154627323150635,18.802021026611328,9.975517535027658
2.654,laser,7.159172058105469,18.776674270629883,9.975834558938296
2.754,laser,7.160586357116699,18.782236099243164,9.976597119833677
2.8529999999999998,laser,7.1526875495910645,18.804180145263672,9.976153362798327
2.9539999999999997,laser,7.144896984100342,18.77901840209961,9.974911052762097
3.053,laser,7.172113418579102,18.804275512695312,9.976889697650007
3.154,laser,7.155668258666992,18.8040714263916,9.976584216110579
3.253,laser,7.159080982208252,18.790613174438477,9.974698736467435
3.3529999999999998,laser,7.165060520172119,18.792041778564453,9.974827471580214
3.454,laser,7.156992435455322,18.792282104492188,9.976810906679576
3.553,laser,7.155207633972168,18.79743766784668,9.975217309616903
3.654,laser,7.157422065734863,18.79768180847168,9.976954001506776
3.754,laser,7.152141571044922,18.816587448120117,9.974519001618596
3.8529999999999998,laser,7.158574104309082,18.76702880859375,9.97588036078533
3.955,laser,7.153826713562012,18.803253173828125,9.976417850902063
4.054,laser,7.170958042144775,18.791309356689453,9.976124363091156
4.154,laser,7.159726619720459,18.796781539916992,9.975628558005996
4.253,laser,7.164463996887207,18.80147361755371,9.976679423383175
4.353,laser,7.151317119598389,18.791587829589844,9.975273288843287
4.455,laser,7.1668009757995605,18.805269241333008,9.974203204380647
4.553,laser,7.163455486297607,18.77288246154785,9.975899259552701
4.655,laser,7.166598796844482,18.796606063842773,9.976386077531421
4.753,laser,7.157515525817871,18.80166244506836,9.9746468267368
4.853,laser,7.157514572143555,18.78883934020996,9.975093321035837
4.953,laser,7.160489082336426,18.80413246154785,9.97548577621693
5.054,laser,7.151364803314209,18.79507827758789,9.975556071477993
5.153,laser,7.163239479064941,18.7773494720459,9.975912792992046
5.253,laser,7.160839557647705,18.79218101501465,9.974416026632294
5.354,laser,7.165964126586914,18.800519943237305,9.976707287417113
5.453,laser,7.163177013397217,18.79300880432129,9.974696661679799
5.554,laser,7.160243988037109,18.785303115844727,9.976798199515306
5.654,laser,7.168535232543945,18.793521881103516,9.975565808419963
5.754,laser,7.162432670593262,18.789810180664062,9.975675921403726
5.853,laser,7.1666646003723145,18.797409057617188,9.97466896872484
5.953,laser,7.164519309997559,18.770824432373047,9.973986836790129
6.053,laser,7.169156074523926,18.787395477294922,9.975069016900681
6.153,laser,7.16438102722168,18.779712677001953,9.974536058556943
