timestamp,sensor_type,min_range,max_range,avg_range
0.175,laser,7.163393497467041,18.79610252380371,10.017806558898002
0.273,laser,7.161387920379639,18.810617446899414,10.016624996156404
0.372,laser,7.157200336456299,18.797971725463867,10.015110705838058
0.473,laser,7.160379409790039,18.794538497924805,10.017591089913338
0.574,laser,7.150671482086182,18.782257080078125,10.017028497927116
0.674,laser,7.157877445220947,18.793577194213867,10.017147241216717
0.774,laser,7.1655097007751465,18.81477165222168,10.018397150617657
0.873,laser,7.16910982131958,18.820262908935547,10.015840765201684
0.973,laser,7.176779747009277,18.80080795288086,9.976970199410243
1.074,laser,7.156002521514893,18.795644760131836,9.974614787647742
1.173,laser,7.157975673675537,18.806228637695312,9.975679546822118
1.272,laser,7.168139934539795,18.79432487487793,9.978173790997221
1.374,laser,7.159595966339111,18.80422592163086,9.976869594049818
1.4729999999999999,laser,7.164249897003174,18.780508041381836,9.976094584428628
1.572,laser,7.17172908782959,18.78900146484375,9.976417061026769
1.674,laser,7.160752296447754,18.799890518188477,9.975934374423428
1.7730000000000001,laser,7.1738667488098145,18.811004638671875,9.9769778579246
1.873,laser,7.157033920288086,18.783302307128906,9.976419903849827
1.9729999999999999,laser,7.1614298820495605,18.786144256591797,9.976005153801605
2.072,laser,7.159735679626465,18.784643173217773,9.977295260392983
2.173,laser,7.156172275543213,18.7823543548584,9.976569579757808
2.273,laser,7.15216588973999,18.80061149597168,9.976439490573096
2.373,laser,7.170589447021484,18.792800903320312,9.976622581481934
2.473,laser,7.1595258712768555,18.811050415039062,9.975923796646468
2.572,laser,7.16789436340332,18.790586471557617,9.976835290894254
2.674,laser,7.155218124389648,18.784639358520508,9.976369865068042
2.777,laser,7.176314830780029,18.782045364379883,9.976487006849915
2.873,laser,7.153189182281494,18.79436683654785,9.976082201222427
2.972,laser,7.171933174133301,18.796249389648438,9.974952020717941
3.072,laser,7.165055274963379,18.79829978942871,9.977408594757547
3.175,laser,7.16957950592041,18.78033447265625,9.974815092013992
3.275,laser,7.159139633178711,18.797832489013672,9.97569534432797
3.376,laser,7.171589374542236,18.8787899017334,9.979256524384477
3.473,laser,7.161623001098633,18.5622615814209,9.953856396495848
3.572,laser,7.173798084259033,18.597320556640625,9.961735650112754
3.673,laser,7.175044536590576,18.486604690551758,9.960478574709784
3.773,laser,7.190835475921631,18.584320068359375,10.02026728273348
3.872,laser,7.1872076988220215,17.72544288635254,9.993473866828403
3.973,laser,7.1872944831848145,18.390958786010742,9.9840467301282
4.074,laser,7.182729721069336,18.634220123291016,9.960853995698871
4.173,laser,7.177454948425293,18.317399978637695,9.979290696500822
4.273,laser,7.187662124633789,18.589746475219727,9.958572748935584
4.373,laser,7.16179895401001,18.371225357055664,10.013084003419587
4.474,laser,7.141067981719971,17.422739028930664,9.97247690903513
4.573,laser,7.129255771636963,18.454730987548828,9.950424607120343
4.672,laser,7.109328269958496,17.579130172729492,9.95645875500557
4.773,laser,7.077652454376221,19.170866012573242,9.956124102891382
4.874,laser,7.034517288208008,19.251754760742188,9.93117557710676
4.973,laser,6.965492248535156,19.13346290588379,9.886070393804294
5.072,laser,6.917757511138916,18.817676544189453,9.834004384368214
5.172,laser,6.8754401206970215,18.341459274291992,9.840829667760365
5.273,laser,6.8253631591796875,17.6544246673584,9.773392713159547
5.373,laser,6.77191162109375,18.247554779052734,9.777506764255353
5.473,laser,6.732003688812256,18.411964416503906,9.759686593656186
5.573,laser,6.6999101638793945,18.252058029174805,9.747487722937741
5.673,laser,6.645190238952637,17.73760414123535,9.672614419099057
5.773,laser,6.601424694061279,18.739274978637695,9.708842620143184
5.873,laser,6.5614471435546875,17.25065040588379,9.593999235253586
5.9719999999999995,laser,6.533055305480957,18.137014389038086,9.6368341626543
6.073,laser,6.4866204261779785,19.14895248413086,9.600361135669221
6.172,laser,6.452183246612549,17.282657623291016,9.550842518196966
6.272,laser,6.420637130737305,17.54490852355957,9.483777451335936
6.372,laser,6.39798641204834,19.06464958190918,9.551058891124296
6.473,laser,6.3537516593933105,18.444984436035156,9.502308759474216
6.572,laser,6.329421043395996,17.581995010375977,9.456756283686712
6.672,laser,6.3121137619018555,17.21308708190918,9.467311382293701
6.773,laser,6.282388210296631,16.827972412109375,9.423799405571158
6.874,laser,6.255532264709473,18.931324005126953,9.519896966307911
6.973,laser,6.223909378051758,18.027164459228516,9.448251007194806
7.073,laser,6.210948467254639,16.998668670654297,9.388720053614993
7.169,laser,6.1667866706848145,18.763917922973633,9.497200467369773
7.272,laser,6.157578468322754,17.176057815551758,9.353936844605666
7.374,laser,6.139868259429932,18.550649642944336,9.391710998447797
7.4719999999999995,laser,6.111062049865723,19.162918090820312,9.386724537565508
7.573,laser,6.082431316375732,16.92631721496582,9.284364454448223
7.673,laser,6.074033260345459,17.088760375976562,9.330258912306565
7.773,laser,6.033594131469727,18.096158981323242,9.346997231927537
7.873,laser,6.031548023223877,19.134672164916992,9.32577947469858
7.973,laser,6.0043230056762695,16.98724365234375,9.252906551656796
8.072,laser,5.994143009185791,17.13583755493164,9.256894832433657
8.172,laser,5.9715681076049805,17.157272338867188,9.247018598020077
8.272,laser,5.947205543518066,17.378042221069336,9.285840016144972
8.373,laser,5.936925411224365,17.45833396911621,9.264965812976543
8.472,laser,5.912306785583496,17.67085838317871,9.262996263282243
8.572,laser,5.890540599822998,17.220556259155273,9.195856041795626
8.673,laser,5.863978862762451,17.350894927978516,9.253126096355823
8.774000000000001,laser,5.862636089324951,17.350982666015625,9.215701077335565
8.873,laser,5.8434014320373535,17.34496307373047,9.220685743150257
8.972,laser,5.817814350128174,17.3298397064209,9.166530274969386
9.072,laser,5.799716472625732,17.303836822509766,9.172530842578317
9.173,laser,5.770705699920654,17.47307014465332,9.205015677672167
9.273,laser,5.7606000900268555,17.47948455810547,9.212391812031663
9.372,laser,5.757702827453613,17.492326736450195,9.139846625290518
9.472,laser,5.73906135559082,19.02269172668457,9.208372514078937
