timestamp,sensor_type,min_range,max_range,avg_range
0.38,laser,7.163590431213379,18.792375564575195,10.01735506996964
0.479,laser,7.141164302825928,18.79987144470215,10.017303697990648
0.578,laser,7.169647216796875,18.794193267822266,10.017688418879654
0.679,laser,7.1571269035339355,18.789283752441406,10.016276554627852
0.779,laser,7.167350769042969,18.816381454467773,10.017269669157086
0.878,laser,7.15888786315918,18.804908752441406,10.017238862586744
0.978,laser,7.159625053405762,18.805805206298828,10.017443068099745
1.079,laser,7.166323661804199,18.799694061279297,10.018415097034339
1.178,laser,7.157478332519531,18.806455612182617,9.977436116633525
1.278,laser,7.150299549102783,18.787799835205078,9.976016033696764
1.3780000000000001,laser,7.176167964935303,18.797311782836914,9.978526563134812
1.479,laser,7.168395519256592,18.807010650634766,9.975707035938292
1.579,laser,7.155304908752441,18.804048538208008,9.97697370834933
1.679,laser,7.162432670593262,18.805944442749023,9.976094424269581
1.778,laser,7.166622638702393,18.812728881835938,9.976796612484765
1.8780000000000001,laser,7.162464618682861,18.80910301208496,9.97615606730221
1.98,laser,7.1481122970581055,18.81709098815918,9.976169251303636
2.078,laser,7.155806064605713,18.80025291442871,9.975642408123454
2.178,laser,7.165375232696533,18.784326553344727,9.976205207009352
2.279,laser,7.1604437828063965,18.799978256225586,9.975664357192644
2.379,laser,7.165622234344482,18.780506134033203,9.975912898551417
2.4779999999999998,laser,7.169629096984863,18.797439575195312,9.977408674837069
2.578,laser,7.155879497528076,18.78603744506836,9.976177470374653
2.6790000000000003,laser,7.148118019104004,18.78322982788086,9.976609958037166
2.778,laser,7.154424667358398,18.805246353149414,9.975303406023798
2.879,laser,7.162060737609863,18.797494888305664,9.975224323855102
2.9779999999999998,laser,7.161268711090088,18.797698974609375,9.975735409569195
3.079,laser,7.155684471130371,18.799888610839844,9.975842435851352
3.178,laser,7.160277843475342,18.80213165283203,9.974618631464834
3.278,laser,7.1645612716674805,18.777732849121094,9.975755997286498
3.378,laser,7.16824197769165,18.793498992919922,9.97628845331323
3.48,laser,7.163795471191406,18.786314010620117,9.974645083187191
3.578,laser,7.15852689743042,18.79422950744629,9.975897082845673
3.678,laser,7.169960021972656,18.794342041015625,9.975380078526854
3.779,laser,7.172051906585693,18.793394088745117,9.975762414568253
3.878,laser,7.164408206939697,18.777103424072266,9.97660482930773
3.979,laser,7.157397270202637,18.7858943939209,9.977065115484573
4.079,laser,7.165656089782715,18.78658676147461,9.97409393951183
4.176,laser,7.162740230560303,18.797801971435547,9.975170524975725
4.2780000000000005,laser,7.157405376434326,18.8110408782959,9.977254831153928
4.378,laser,7.153188705444336,18.774080276489258,9.976565219063795
4.478,laser,7.147454261779785,18.784101486206055,9.974881707256987
4.58,laser,7.165419101715088,18.79261016845703,9.976944865161226
4.678,laser,7.169214248657227,18.788869857788086,9.974463073351911
4.7780000000000005,laser,7.161532878875732,18.789630889892578,9.975017332848703
4.879,laser,7.159811496734619,18.799108505249023,9.975400946522488
4.978,laser,7.163971424102783,18.794031143188477,9.974141262869798
5.078,laser,7.153265953063965,18.802169799804688,9.976432556414423
5.184,laser,7.1535797119140625,18.789215087890625,9.974776402684569
5.2780000000000005,laser,7.1617751121521,18.785207748413086,9.97366084761292
5.378,laser,7.1416730880737305,18.792396545410156,9.974249079027249
5.478,laser,7.165841102600098,18.811744689941406,9.97502419420781
5.578,laser,7.1507158279418945,18.79178237915039,9.974824992754987
5.678,laser,7.1672444343566895,18.799394607543945,9.974836396807023
5.7780000000000005,laser,7.163674354553223,18.79730987548828,9.974309757465624
5.879,laser,7.164874076843262,18.807767868041992,9.975157672212324
5.978,laser,7.160736083984375,18.80282974243164,9.974236859620072
6.078,laser,7.153752326965332,18.798608779907227,9.975347114883306
6.178,laser,7.146535873413086,18.78575325012207,9.974970147809909
6.279,laser,7.169337272644043,18.79334259033203,9.974500230250468
6.379,laser,7.17158317565918,18.784618377685547,9.975252231568781
6.478,laser,7.155981063842773,18.79178237915039,9.975206189483176
6.578,laser,7.167595386505127,18.789478302001953,9.976264862613824
6.678,laser,7.152631759643555,18.790687561035156,9.97385057420221
6.779,laser,7.16326904296875,18.786897659301758,9.975410224827192
6.878,laser,7.154756546020508,18.771381378173828,9.97412919998169
6.978,laser,7.141751766204834,18.777257919311523,9.972406394609058
7.078,laser,7.157128810882568,18.794307708740234,9.973481735200373
7.178,laser,7.159224033355713,18.78974151611328,9.973225327848478
7.2780000000000005,laser,7.1616668701171875,18.798877716064453,9.974326792564101
7.378,laser,7.150941848754883,18.7801570892334,9.973423160669459
7.478,laser,7.15997314453125,18.775089263916016,9.973110981569945
7.579,laser,7.161988258361816,18.780975341796875,9.975960028990535
7.678,laser,7.154744625091553,18.796371459960938,9.974648442887167
7.7780000000000005,laser,7.152746677398682,18.796009063720703,9.973013448351212
7.878,laser,7.16291618347168,18.766944885253906,9.974351049379537
7.978,laser,7.161111831665039,18.792003631591797,9.974964735162168
8.078,laser,7.15028715133667,18.7883243560791,9.974411236420842
8.178,laser,7.162169933319092,18.79343605041504,9.974085735000727
8.278,laser,7.158481121063232,18.791690826416016,9.973794838854374
8.378,laser,7.159675598144531,18.776927947998047,9.973944714961162
8.478,laser,7.15559720993042,18.78251838684082,9.973750234560201
8.578,laser,7.161611080169678,18.782438278198242,9.974549792195095
8.679,laser,7.161616802215576,18.780122756958008,9.974319876605318
8.778,laser,7.166175842285156,18.781084060668945,9.974179256963366
8.878,laser,7.151721000671387,18.790502548217773,9.972955736495157
8.978,laser,7.1612114906311035,18.788801193237305,9.972599826696264
9.078,laser,7.160654067993164,18.7899169921875,9.973813340864108
9.179,laser,7.155746936798096,18.7880802154541,9.97374615414452
9.278,laser,7.158600807189941,18.767017364501953,9.972442426754318
9.379,laser,7.155585765838623,18.79714012145996,9.972444090224405
9.479,laser,7.166907787322998,18.777130126953125,9.974477902623534
9.579,laser,7.157423496246338,18.75473403930664,9.97286405636154
9.679,laser,7.15701961517334,18.777894973754883,9.973463160391072
9.779,laser,7.15001916885376,18.79608154296875,9.972147464752197
9.88,laser,7.162998676300049,18.778860092163086,9.97321528150835
9.979,laser,7.163537979125977,18.78684425354004,9.972965782835283
10.079,laser,7.153418064117432,18.792463302612305,9.971812834266489
10.179,laser,7.155961990356445,18.776905059814453,9.97319717989623
10.279,laser,7.165733337402344,18.800500869750977,9.974443122630811
10.379,laser,7.146050453186035,18.762449264526367,9.973286130046116
10.479,laser,7.149284839630127,18.787418365478516,9.971569945794025
10.579,laser,7.148667812347412,18.77941131591797,9.971863062327145
10.679,laser,7.158683776855469,18.777185440063477,9.972844571557664
10.779,laser,7.158192157745361,18.799081802368164,9.972786896101391
10.88,laser,7.15501594543457,18.78829574584961,9.97347786954341
10.979,laser,7.149313926696777,18.783540725708008,9.971311925931742
11.079,laser,7.153038024902344,18.785316467285156,9.971754339815096
11.18,laser,7.154576778411865,18.787843704223633,9.978290384465998
11.279,laser,7.141480922698975,18.784589767456055,9.97783469431328
11.38,laser,7.140200614929199,18.773601531982422,9.977569323597532
11.48,laser,7.138617515563965,18.79120445251465,9.97827247056094
11.579,laser,7.15858793258667,18.786474227905273,9.976769963900248
11.679,laser,7.157503128051758,18.79654312133789,9.978560100902211
