timestamp,sensor_type,min_range,max_range,avg_range
0.439,laser,7.175906181335449,18.810441970825195,10.017376643238645
0.525,laser,7.164261341094971,18.792877197265625,10.016577189618891
0.629,laser,7.172131061553955,18.805997848510742,10.016380653236851
0.726,laser,7.160707950592041,18.799203872680664,10.016131989883654
0.825,laser,7.167975425720215,18.777040481567383,10.017425096396243
0.927,laser,7.170225620269775,18.80938148498535,10.018198414282365
1.025,laser,7.15757942199707,18.81195640563965,10.016643878185388
1.127,laser,7.161931991577148,18.81602668762207,10.017513737534031
1.224,laser,7.160208225250244,18.810537338256836,9.97883533157465
1.326,laser,7.149941921234131,18.79747200012207,9.976216116024338
1.425,laser,7.150208950042725,18.796483993530273,9.976449809911596
1.525,laser,7.15833854675293,18.79721450805664,9.977719903902242
1.629,laser,7.154642581939697,18.797706604003906,9.977541872563252
1.7269999999999999,laser,7.156055927276611,18.811717987060547,9.976791574754788
1.826,laser,7.162905216217041,18.796430587768555,9.977084349129946
1.927,laser,7.156337738037109,18.806594848632812,9.976026323915438
2.028,laser,7.166114807128906,18.789674758911133,9.976984307966159
2.129,laser,7.160057067871094,18.78578758239746,9.975397721501707
2.227,laser,7.17609167098999,18.790380477905273,9.977888704256246
2.327,laser,7.158782005310059,18.812297821044922,9.976907442544253
2.429,laser,7.1645708084106445,18.809619903564453,9.976247620036585
2.526,laser,7.160077095031738,18.780559539794922,9.97470788373292
2.626,laser,7.162670612335205,18.804067611694336,9.975136476618642
2.727,laser,7.170384883880615,18.81009864807129,9.976734397975543
2.827,laser,7.163638114929199,18.80696678161621,9.974832585749736
2.926,laser,7.164866924285889,18.7876033782959,9.976222405906851
3.027,laser,7.157952308654785,18.78652572631836,9.975604428589799
3.127,laser,7.153820991516113,18.78770637512207,9.977053958951062
3.228,laser,7.159853458404541,18.77025032043457,9.976854790258043
3.327,laser,7.158061981201172,18.80715560913086,9.976109184381617
3.427,laser,7.1680073738098145,18.807268142700195,9.976505738178282
3.527,laser,7.156370639801025,18.79848289489746,9.974929230813762
3.627,laser,7.162883758544922,18.782304763793945,9.975084741606967
3.7359999999999998,laser,7.145444393157959,18.786314010620117,9.975521531723837
3.826,laser,7.160519599914551,18.782705307006836,9.975834628097884
3.931,laser,7.160661220550537,18.785066604614258,9.976881955416149
4.027,laser,7.14923095703125,18.807491302490234,9.975575756480676
4.126,laser,7.145732402801514,18.796794891357422,9.974572971576952
4.226,laser,7.163111209869385,18.804359436035156,9.976079041721256
4.327,laser,7.159268379211426,18.794771194458008,9.97377526305104
4.427,laser,7.160984039306641,18.81385612487793,9.973962081297664
4.526,laser,7.159940719604492,18.842329025268555,9.976225459848651
4.626,laser,7.174304008483887,18.317461013793945,9.928077836073081
4.727,laser,7.170372486114502,18.616525650024414,9.958953602869707
4.828,laser,7.1578826904296875,17.243932723999023,9.969932523885168
4.927,laser,7.176082611083984,17.432470321655273,9.980655243522243
5.027,laser,7.175817966461182,17.443931579589844,9.982772468624258
5.128,laser,7.181515216827393,18.87139129638672,10.027440427823832
5.226,laser,7.178891181945801,19.170473098754883,10.042188612382803
5.326,laser,7.190351486206055,18.620317459106445,9.971765600649038
5.427,laser,7.207311630249023,19.101823806762695,9.996202712668513
5.526,laser,7.208703994750977,17.92006492614746,10.006862009378304
5.627,laser,7.197519302368164,18.266582489013672,10.019509218689194
5.728,laser,7.200940132141113,17.696104049682617,10.000738599246606
5.827,laser,7.187191009521484,17.79813575744629,10.001430357309212
5.926,laser,7.193050384521484,17.419775009155273,9.986597093424402
6.026,laser,7.178683280944824,19.039812088012695,9.972230033441024
6.127,laser,7.1457624435424805,18.6215763092041,10.007285419263338
6.227,laser,7.100512504577637,17.43912696838379,9.947135708548807
